rma,r_code,r_description,vie_name
FMSV2022120028,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2022120031,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2022120032,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2022120033,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2022120036,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2022120038,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2022120053,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023010018,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023010023,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023010026,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023010027,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023020056,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023020061,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023020063,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023030069,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023040024,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023050047,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023050048,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023050049,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070023,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070024,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070026,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070035,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070043,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070049,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070050,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070075,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023070079,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023080003,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023080006,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023080024,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2023080061,R014,CHA. Replace Camera Head Assembly with FCT/AWT/RBS,Đầu thu hình
FMSV2019100018,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2020090055,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2021030030,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2021100014,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2021110097,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2022040054,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2022060053,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2022090060,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2022120042,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2023040019,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2023070021,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2023070025,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2023070027,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2023070028,R015,CHA. Replace Camera Head Assembly with FSA/BSA/FCT,Đầu thu hình
FMSV2021040053,R016,CHA.Replace Zoom CHA with FCT/AWT/RBS,Đầu thu hình
FMSV2023060011,R016,CHA.Replace Zoom CHA with FCT/AWT/RBS,Đầu thu hình
FMSV2022050043,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2022060033,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2022110027,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2022120007,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2022120022,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2022120031,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023020036,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023030078,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023040060,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023070070,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023080035,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023080059,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2023080079,R059,RBS. Replace Rubber for Bending Section,Vỏ cao su
FMSV2021030112,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2022050058,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2022090065,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2022100027,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2022110023,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2022110028,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2022110058,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023020050,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023020058,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023050021,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023050034,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070018,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070021,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070046,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070048,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070059,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070065,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023070068,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080014,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080016,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080017,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080018,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080019,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080025,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080063,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080070,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080080,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080085,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2023080088,R019,DWA. Replace Drum Wire Assembly/UDLR wire,Dây cáp (thép)
FMSV2021030112,R022,E. Dry Out Fluid,Sấy khô
FMSV2022030034,R022,E. Dry Out Fluid,Sấy khô
FMSV2022050058,R022,E. Dry Out Fluid,Sấy khô
FMSV2022060030,R022,E. Dry Out Fluid,Sấy khô
FMSV2022060054,R022,E. Dry Out Fluid,Sấy khô
FMSV2022100021,R022,E. Dry Out Fluid,Sấy khô
FMSV2022100086,R022,E. Dry Out Fluid,Sấy khô
FMSV2022110029,R022,E. Dry Out Fluid,Sấy khô
FMSV2022120003,R022,E. Dry Out Fluid,Sấy khô
FMSV2022120007,R022,E. Dry Out Fluid,Sấy khô
FMSV2022120008,R022,E. Dry Out Fluid,Sấy khô
FMSV2022120011,R022,E. Dry Out Fluid,Sấy khô
FMSV2022120027,R022,E. Dry Out Fluid,Sấy khô
FMSV2022120085,R022,E. Dry Out Fluid,Sấy khô
FMSV2023010023,R022,E. Dry Out Fluid,Sấy khô
FMSV2023010043,R022,E. Dry Out Fluid,Sấy khô
FMSV2023040089,R022,E. Dry Out Fluid,Sấy khô
FMSV2023040091,R022,E. Dry Out Fluid,Sấy khô
FMSV2023050045L,R022,E. Dry Out Fluid,Sấy khô
FMSV2023050072,R022,E. Dry Out Fluid,Sấy khô
FMSV2023050076,R022,E. Dry Out Fluid,Sấy khô
FMSV2023060059,R022,E. Dry Out Fluid,Sấy khô
FMSV2023070018,R022,E. Dry Out Fluid,Sấy khô
FMSV2023070054,R022,E. Dry Out Fluid,Sấy khô
FMSV2023070070,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080005,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080026,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080028,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080033,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080035,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080063,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080067,R022,E. Dry Out Fluid,Sấy khô
FMSV2023080073,R022,E. Dry Out Fluid,Sấy khô
FMSV2022100023,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2022100031,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2022110058,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2022120001,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2022120105,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023030062,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023070013,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023080029,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023080030,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023080031,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023080048,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2023080089,R023,E. Cleaning/Disinfections,Vệ sinh/khử khuẩn
FMSV2020090055,R025,E. Others,Bộ phận khác
FMSV2022030034,R025,E. Others,Bộ phận khác
FMSV2022080064,R025,E. Others,Bộ phận khác
FMSV2022100037,R025,E. Others,Bộ phận khác
FMSV2022100038,R025,E. Others,Bộ phận khác
FMSV2022120056,R025,E. Others,Bộ phận khác
FMSV2023020047,R025,E. Others,Bộ phận khác
FMSV2023030043,R025,E. Others,Bộ phận khác
FMSV2023050006,R025,E. Others,Bộ phận khác
FMSV2023070007,R025,E. Others,Bộ phận khác
FMSV2023070071,R025,E. Others,Bộ phận khác
FMSV2023080072,R025,E. Others,Bộ phận khác
FMSV2020110015,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2021100014,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022020018,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022030034,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022040031,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022060025,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022060029,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022070008,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022070019,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022070037,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022070040,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022070081,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022090057,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022090058,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022090060,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022090061,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022100014,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022100022,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022100024,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022100026,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022100042,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022110024,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022110036,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022110037,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022110040,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022110068,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120008,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120011,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120028,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120031,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120033,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120048,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120053,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120062,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120088,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2022120106,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023010007,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023010008,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023010009,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023020005,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023020049,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023020056,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023020063,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023030003,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023030080,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023040004,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023040063,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023040066,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023040077,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023040090,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050013,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050025,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050033,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050047,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050048,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050062,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050072,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023050076,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023060011,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023060044,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023060046,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023060048,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023060053,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023060054,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070001,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070003,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070016,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070017,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070019,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070020,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070024,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070047,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023070061,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080003,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080012,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080015,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080017,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080018,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080020,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080024,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080061,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080064,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080068,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080076,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2023080079,R028,FCT. Replace Forceps Channel Tube Assembly,Kênh sinh thiết
FMSV2021030028,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2021110027,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2021110094,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2021110098,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022040054,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022060053,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022080007,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022080033,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022090009,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022090066,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022100039,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022100044,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022100086,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022110033,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022110063,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120002,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120003,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120022,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120023,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120032,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120036,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120065,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120081,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120085,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2022120105,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023010018,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023010023,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023010026,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023010043,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023020019,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023020060,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023020061,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023030075,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023040010,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023040024,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023040039,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023040049,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023040091,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023050047,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023050071,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023060027,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023060042,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023060045,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023070013,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023070025,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023070026,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023070027,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023070072,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023080006,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023080033,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023080041,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023080049,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023080058,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2023080075,R029,FCT. Replace Forceps Channel Tube Assembly with RB,Kênh sinh thiết
FMSV2021030092,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2021030112,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022020018,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022040054,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022050043,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022050068,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022060053,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022070027,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022100027,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022100039,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022110028,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022110029,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022110031,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022110036,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022110068,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120006,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120011,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120012,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120019,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120022,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120022,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120023,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120027,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120028,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120036,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120043,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120043,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120044,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120050,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
FMSV2022120050,R032,FSA. Replace IG Flexible Section Assembly with FCT,Vỏ ống luồn
